16648346,6358796,P1,R1,6,75,400,55,3,10,10,86,C1,121
17638403,6358796,P1,R1,4,65,400,45,3,10,1,107,C1,121
14505263,89596337,P1,R1,4,113,300,80,1,0,30,356,C1,121
14567685,89596337,P1,R1,4,129,300,80,1,0,10,229,C1,121
16683598,89596337,P1,R1,4,139,300,80,1,0,3,90,C1,121
3962072,20528154,P5,R1,6,170,400,80,6,20,3,175,C1,121
14578475,4393114,P5,R1,2,100,150,35,2,10,3,307,C1,121
12070668,44184344,P1,R1,4,95,250,15,2,10,1,63,C3,121
14708591,17347207,P5,R1,6,175,100,89,4,15,2,38,C1,121
2907112,6264764,P1,R2,2,130,150,70,1,0,3,314,C1,121
18108580,5245228,P8,R3,1,30,100,10,3,0,1,160,C3,121
8485093,39054259,P1,R2,2,95,100,30,1,0,2,7,C1,121
10861733,56217746,P1,R1,8,289,150,85,3,35,1,28,C1,121
7583731,22759330,P1,R1,6,170,500,125,2,25,2,217,C2,121
18092210,124602792,P1,R2,2,30,200,10,1,0,1,2,C1,121
17207282,6852314,P1,R1,11,199,250,69,6,25,2,340,C1,121
11887649,63391513,P1,R1,4,175,200,100,4,0,2,134,C1,121
10697505,55269552,P1,R1,6,164,300,40,4,55,1,333,C3,121
13623767,736860,P5,R1,5,210,150,50,2,20,2,35,C1,121
16617362,14341160,P1,R1,3,95,100,20,2,10,3,24,C1,121
3308694,16707041,P1,R1,3,198,300,100,1,0,2,80,C1,121
8706915,43282155,P1,R1,6,120,400,35,2,10,1,100,C2,121
14186740,16540355,P8,R1,8,350,500,150,4,35,2,359,C1,121
306169,247034,P5,R2,2,85,150,20,2,40,2,332,C3,121
8942453,25464317,P6,R2,3,88,150,25,2,30,1,78,C1,35
14437325,25464317,P8,R1,8,188,250,50,4,30,1,91,C1,35
8580517,25464317,P1,R2,6,188,250,50,4,30,1,136,C1,35
15379941,25464317,P1,R2,4,98,150,30,3,30,1,54,C1,35
15374221,25464317,P1,R2,3,88,150,25,2,30,1,43,C1,35
16685411,25464317,P1,R2,4,88,150,25,2,30,1,57,C1,35
17111165,69058640,P1,R2,4,98,150,30,3,30,1,52,C3,35
17449634,69058640,P6,R2,6,188,250,50,4,30,1,152,C1,35
18341416,69058640,P6,R2,3,108,150,30,2,30,1,67,C1,35
18616122,107284383,P3,R1,14,450,0,100,8,50,2,363,C1,35
10119226,48029484,P1,R1,7,75,149,39,4,29,3,209,C1,35
12753660,56935298,P1,R2,4,55,400,34,1,30,1,100,C1,35
10973773,56935298,P1,R2,6,50,450,50,2,30,1,54,C1,35
13374561,56935298,P1,R3,1,38,100,15,1,20,1,258,C1,35
4503332,20059524,P1,R1,5,125,200,40,3,20,1,320,C1,35
4503103,20059524,P1,R1,5,110,200,40,3,25,1,335,C1,35
10404678,53574774,P1,R1,7,65,99,39,4,29,3,213,C1,35
18161127,1840073,P5,R1,3,160,500,29,4,29,2,50,C2,35
15336071,38459530,P1,R1,8,85,149,65,4,35,3,176,C1,35
3094937,15739917,P1,R1,5,70,95,50,1,0,1,17,C1,36
17633267,12243051,P1,R1,2,79,400,87,1,0,2,87,C1,36
11879348,12243051,P1,R1,8,199,400,128,3,0,2,80,C1,36
13019175,12243051,P1,R1,4,129,400,104,2,10,2,0,C1,36
14539561,61228,P1,R1,3,118,250,79,2,25,1,74,C1,36
166667,791089,P1,R1,3,105,200,25,2,10,3,302,C1,36
13361661,43446278,P3,R1,9,199,500,89,6,25,2,282,C1,36
16519674,108615911,P1,R1,4,115,0,100,1,0,3,11,C3,36
12093618,8032665,P1,R1,4,131,200,110,2,20,1,299,C1,36
7067466,7487276,P3,R2,4,96,500,25,2,10,2,160,C2,36
9342355,4853028,P1,R1,5,125,500,80,2,30,3,266,C1,36
7557114,4853028,P1,R1,4,120,500,80,2,25,2,63,C1,36
3599882,18137125,P1,R1,4,159,100,30,4,25,2,354,C2,36
4912516,22052322,P1,R1,6,147,300,35,2,18,3,82,C1,36
14049790,63417928,P1,R1,6,200,500,50,1,0,2,268,C2,36
18344621,11528430,P1,R1,5,135,100,15,1,0,1,0,C1,36
18371067,11528430,P1,R2,4,69,100,15,1,0,1,6,C2,36
13449831,76808747,P3,R1,2,49,200,60,1,0,2,124,C2,36
2612989,2880338,P1,R2,6,140,150,25,1,10,1,357,C1,36
14396752,60726537,P1,R1,8,146,250,69,6,25,2,73,C1,36
7461425,39081603,P1,R1,6,275,300,50,1,25,1,347,C1,36
17992895,120233125,P1,R1,6,146,250,79,4,25,2,339,C1,36
17859080,34130188,P1,R1,12,618,250,90,1,0,2,281,C1,36
12362902,63282581,P3,R1,6,189,300,89,4,15,2,151,C1,36
13768369,46939427,P3,R2,4,100,500,50,2,50,2,328,C1,36
13746300,46939427,P24,R1,6,125,500,50,2,50,2,336,C1,36
11562068,7481341,P8,R1,8,295,250,150,1,0,3,352,C1,36
934335,5041472,P1,R1,5,100,100,15,1,0,1,166,C3,36
13576433,38610306,P1,R1,3,120,95,25,1,0,2,15,C3,36
15080549,1179987,P1,R1,7,147,400,60,3,45,2,83,C1,36
6064250,9358769,P1,R1,6,239,300,55,5,35,3,335,C1,36
15983050,103847672,P1,R1,6,125,250,59,4,25,2,331,C1,36
985292,5404952,P1,R1,4,129,250,75,1,20,2,70,C1,36
3787859,5404952,P1,R2,1,45,100,25,1,0,2,0,C1,36
18273046,5404952,P1,R1,4,130,250,75,1,20,4,56,C1,36
12778664,69499361,P8,R1,8,175,500,200,4,35,2,269,C1,36
9505429,49260140,P1,R1,6,199,500,75,2,20,3,290,C1,36
18967179,8307051,P1,R1,5,748,0,0,4,200,2,32,C2,37
12791995,13514899,P1,R1,5,451,0,250,1,80,2,22,C3,42
1177974,6445031,P1,R1,2,603,625,300,1,0,3,248,C1,5
1727129,9101874,P1,R1,2,901,0,150,1,400,4,143,C1,5
949520,5016796,P1,R1,2,702,800,250,1,0,2,194,C2,5
307295,1580856,P1,R1,2,656,662,132,2,0,3,165,C1,5
1277374,6922472,P1,R1,2,623,0,150,2,0,2,143,C2,5
7606736,39892789,P1,R2,2,352,0,150,1,150,1,15,C2,5
7607378,39892789,P1,R2,2,299,641,200,1,100,1,0,C3,5
3207746,14913272,P1,R1,5,576,700,450,2,200,2,338,C2,5
1784410,2143007,P1,R1,4,498,515,130,2,150,2,288,C1,5
8988738,337164,P3,R2,6,45,500,35,2,20,1,332,C1,49
9708726,337164,P3,R2,2,35,350,20,1,10,1,288,C1,49
16588514,30235297,P1,R1,12,250,200,65,6,35,2,70,C1,50
14809010,21534429,P1,R1,2,125,100,27,1,15,1,133,C1,50
5874798,30507677,P8,R2,2,91,150,15,1,40,2,328,C2,50
13374951,12243051,P1,R1,8,209,400,146,4,0,2,77,C1,50
12548231,12243051,P1,R1,8,169,400,147,4,0,2,70,C1,50
8757763,12243051,P1,R1,6,109,400,109,2,0,2,96,C1,50
16517696,12243051,P1,R1,6,79,400,122,1,0,2,70,C1,50
16516883,12243051,P1,R1,4,89,400,109,1,0,2,83,C1,50
14745197,12243051,P1,R1,6,139,400,123,1,0,2,88,C1,50
17024638,12243051,P1,R1,6,109,400,123,1,0,2,50,C1,50
13024049,12243051,P1,R1,8,99,400,147,4,0,2,95,C1,50
14782040,12243051,P1,R1,6,149,400,123,1,0,2,97,C1,50
7648365,12243051,P1,R1,8,79,400,123,3,0,2,71,C1,50
11907664,12243051,P1,R1,8,249,400,124,3,0,2,78,C1,50
16517187,12243051,P1,R1,6,149,400,123,1,0,2,69,C1,50
8759078,12243051,P1,R1,6,109,400,123,3,0,2,78,C1,50
16517889,12243051,P1,R1,4,79,400,109,1,0,2,97,C1,50
11728273,12243051,P1,R1,8,139,400,122,3,0,2,89,C1,50
14474320,12243051,P1,R1,8,259,400,147,1,0,2,55,C1,50
16517516,12243051,P1,R1,6,229,400,123,1,0,2,88,C1,50
15326555,3959896,P1,R1,2,100,150,45,1,0,3,60,C1,50
12252435,5961606,P1,R1,4,145,150,70,2,10,2,263,C2,50
9384919,10129776,P9,R1,4,238,500,125,1,0,3,308,C1,50
8614442,10129776,P9,R1,6,389,500,150,1,0,3,284,C1,50
9384935,10129776,P9,R1,6,369,500,125,1,0,3,292,C1,50
1960332,10129776,P9,R1,8,469,500,150,1,0,3,263,C1,50
1965410,10129776,P9,R1,9,399,500,150,1,0,3,257,C1,50
1964520,10129776,P31,R1,6,389,500,150,1,0,3,261,C1,50
2140051,10921133,P1,R1,4,81,100,120,2,20,30,92,C1,50
3677577,10921133,P1,R2,4,80,100,60,2,20,28,106,C2,50
14899316,8549643,P1,R1,8,349,400,95,1,0,2,216,C1,50
7678127,40319547,P8,R1,10,249,500,75,10,50,2,250,C1,50
9078918,40319547,P8,R1,12,225,500,75,10,50,1,76,C1,50
17812570,3251769,P1,R1,2,80,100,25,1,0,1,0,C3,50
165952,791089,P1,R1,4,225,200,35,4,15,3,339,C1,50
166706,791089,P1,R1,8,280,300,50,6,25,4,298,C1,50
15658650,209564,P8,R2,4,50,200,60,1,15,1,32,C1,50
14407142,209564,P8,R2,3,130,200,60,1,15,1,60,C1,50
14431243,209564,P8,R2,2,80,150,45,1,13,1,53,C1,50
15653796,209564,P6,R2,3,600,150,55,1,25,1,0,C1,50
8548067,44998203,P1,R1,7,155,200,75,3,50,2,311,C1,50
18490327,60534847,P1,R2,1,35,150,45,1,20,1,85,C2,50
14871197,37607540,P2,R1,6,215,300,85,4,25,2,108,C2,50
9977717,51270838,P1,R1,9,199,400,100,4,10,2,273,C1,50
9992834,51270838,P1,R1,16,900,500,300,6,10,1,256,C1,50
9993063,51270838,P1,R1,6,79,250,100,2,10,1,295,C1,50
12021281,64320133,P1,R1,4,109,500,40,2,40,2,297,C2,50
15462568,72176805,P1,R1,5,117,150,46,4,25,1,35,C2,50
14351872,72176805,P1,R1,5,127,150,54,4,25,1,39,C2,50
7800946,16707815,P8,R2,2,90,150,20,4,0,1,363,C1,50
4309643,22130167,P1,R1,5,179,500,35,1,299,1,353,C2,50
8071589,13904021,P1,R1,4,69,200,35,2,20,1,139,C1,50
6987294,36057694,P1,R2,3,65,95,35,1,0,1,49,C2,50
15340573,90503184,P1,R1,8,337,150,85,8,25,1,318,C2,50
15296005,97384539,P8,R1,4,600,250,55,1,0,2,33,C1,50
5347873,24264063,P4,R2,2,51,100,65,2,35,1,86,C1,50
6227959,24264063,P1,R1,6,88,150,85,4,35,1,64,C1,50
11256815,50732175,P1,R1,5,140,500,80,2,15,3,52,C1,50
17820800,31228659,P1,R1,4,139,250,49,2,25,2,155,C1,50
17961202,2429955,P1,R1,2,140,150,50,2,20,2,10,C1,50
8608064,40617584,P8,R1,4,125,200,49,2,20,2,241,C1,50
6673071,31719241,P3,R1,7,399,300,150,6,0,3,178,C1,50
17796694,118486219,P1,R1,4,74,500,60,2,15,1,56,C2,50
9411906,7506318,P1,R1,2,130,300,25,2,15,2,0,C2,50
18215003,122388378,P1,R2,2,45,100,15,1,10,2,49,C1,50
15111314,7287163,P1,R1,4,115,250,65,3,45,3,42,C2,50
420422,2090154,P8,R2,2,70,450,40,1,10,2,211,C1,50
7084894,33980307,P1,R2,2,72,100,15,1,0,1,317,C2,50
17634614,27081337,P1,R1,8,389,500,79,6,25,2,342,C1,50
16837677,27081337,P3,R1,8,229,250,79,6,25,2,322,C1,50
15028762,7748106,P1,R1,4,222,500,65,2,50,3,58,C1,50
14679000,43058066,P8,R2,1,65,400,30,1,0,3,346,C3,50
956521,40731,P1,R1,1,99,250,80,1,5,3,130,C1,50
4178970,8852597,P1,R1,4,150,500,75,4,50,2,102,C2,50
1678422,8852597,P3,R2,2,75,250,65,2,50,1,351,C2,50
14109026,5617385,P1,R1,4,118,100,29,1,0,1,16,C1,50
8053055,42518018,P1,R1,6,160,500,50,4,30,1,309,C1,50
9298731,42518018,P1,R1,9,200,500,50,5,40,1,293,C1,50
12588393,54662822,P1,R1,4,229,250,55,1,0,2,85,C1,50
12169862,44002119,P1,R1,7,172,500,70,4,25,2,331,C1,50
15964310,23075467,P3,R1,16,399,500,100,6,100,1,346,C1,50
11588575,30443058,P3,R1,8,199,250,99,6,25,2,122,C1,50
7985234,40725954,P8,R1,8,350,350,25,1,0,3,42,C2,50
16302846,9094538,P1,R1,4,79,500,50,1,0,1,90,C1,50
6644005,21924626,P8,R1,5,399,200,25,1,0,1,194,C1,50
15088466,2471877,P3,R2,2,75,450,40,1,0,3,321,C3,50
12918724,2471877,P3,R2,2,75,550,40,1,0,2,339,C2,50
18160234,3294051,P1,R1,2,90,0,50,1,20,2,118,C2,50
10286240,52911620,P6,R1,7,429,750,85,7,0,2,269,C2,50
14709688,17347207,P5,R1,2,125,100,75,2,5,9,11,C1,50
12698881,5176421,P8,R2,2,150,200,40,1,0,1,349,C1,50
14356479,45304894,P1,R2,2,95,100,50,1,25,2,90,C1,50
15602220,27654914,P1,R1,4,107,250,60,4,25,1,67,C3,50
11374910,11122067,P6,R2,2,54,150,21,2,15,3,93,C1,50
2181000,11122067,P6,R2,2,46,150,23,2,15,3,89,C1,50
15852819,99519003,P8,R1,8,325,250,125,1,0,2,10,C1,50
15853461,99519003,P1,R2,2,95,100,30,1,0,1,21,C1,50
15132653,51628877,P1,R1,5,260,250,75,1,0,2,274,C1,50
13416789,46109921,P1,R1,4,110,100,40,1,0,2,86,C2,50
14625392,90789570,P1,R1,2,100,100,35,1,0,1,56,C1,50
8626799,45374411,P1,R1,6,185,185,5,2,25,4,314,C1,50
15774617,473121,P8,R1,10,700,0,100,1,0,2,58,C2,50
350347,845242,P5,R1,4,185,100,80,4,0,3,145,C2,50
1080532,1838943,P3,R1,4,114,300,75,3,10,3,33,C2,50
16556957,109023810,P1,R1,4,125,500,120,2,30,1,56,C2,50
15656259,101055881,P1,R1,2,80,100,10,1,0,1,165,C2,50
18564279,61097730,P8,R1,13,499,500,119,11,25,2,361,C1,50
18565172,61097730,P8,R1,10,299,500,99,8,25,2,358,C1,50
14218784,18305503,P1,R1,4,107,117,30,2,25,2,24,C2,50
9005130,1309413,P3,R2,4,99,300,25,2,25,1,55,C1,50
16751957,58868732,P1,R1,10,239,100,100,10,40,1,69,C1,50
1759266,9249272,P1,R1,6,250,250,75,4,15,3,173,C1,50
15126231,61679112,P17,R1,10,200,200,100,10,50,1,72,C1,50
8067190,28810347,P1,R1,4,129,200,100,1,0,3,44,C2,50
1640268,8709054,P1,R1,6,380,750,75,4,150,2,177,C1,50
18423664,48981008,P1,R1,2,130,0,30,1,0,1,5,C3,50
4150121,2441500,P1,R1,4,109,100,85,1,0,1,285,C1,50
7308653,35658410,P1,R1,4,100,100,30,1,0,2,11,C2,50
13207526,70042764,P1,R1,6,400,500,75,1,0,3,349,C3,50
12832601,70042764,P1,R1,6,400,500,75,1,0,3,343,C4,50
13714745,11827690,P8,R1,12,299,500,99,8,20,2,307,C1,50
14203636,17929135,P1,R1,3,131,200,30,1,0,2,9,C3,50
16972611,113537364,P1,R1,2,75,500,100,2,30,1,5,C2,50
15359703,97822545,P1,R1,4,250,100,50,1,100,2,350,C2,50
17460467,118232209,P1,R1,7,249,300,99,4,25,1,142,C2,50
10280979,52873868,P8,R1,5,125,500,99,4,20,28,271,C1,50
18432523,127757327,P1,R1,10,800,500,120,1,0,2,168,C2,50
4720091,24382398,P1,R1,2,99,250,20,1,15,1,350,C1,50
7937969,5547803,P3,R1,2,214,200,75,1,0,1,0,C1,50
13219793,74157338,P1,R1,2,89,500,40,1,25,1,1,C2,50
13496433,1597671,P1,R1,7,195,200,65,4,25,1,114,C1,50
15127787,22038915,P1,R1,6,400,400,40,4,30,2,325,C2,50
15549085,100072753,P8,R2,3,167,500,30,3,30,1,170,C2,50
13418984,46496942,P3,R1,8,300,500,125,1,0,2,229,C1,50
12973134,22446863,P1,R2,2,64,95,15,1,0,2,68,C1,50
7919400,871911,P1,R2,2,55,100,30,1,20,1,287,C3,50
14089727,871911,P1,R3,2,20,100,20,1,20,1,300,C3,50
16069852,17081557,P6,R1,5,250,500,100,1,0,3,78,C2,50
9023148,739585,P8,R1,4,95,100,20,3,10,1,5,C2,50
13126529,73052846,P1,R1,5,300,250,125,3,25,3,334,C2,50
8792217,18106581,P1,R1,3,150,250,25,1,0,1,0,C1,50
6057908,31673,P1,R1,5,170,300,79,3,22,2,277,C2,50
15706304,6200210,P8,R1,4,350,200,50,2,20,4,3,C2,50
6773167,35412645,P6,R1,7,99,400,75,1,10,3,160,C1,51
14115710,35412645,P6,R1,9,169,400,75,2,10,3,152,C1,51
13531342,35412645,P6,R2,2,49,210,25,1,15,3,84,C1,51
14115665,35412645,P6,R2,2,40,210,25,1,15,3,87,C1,51
14115711,35412645,P6,R2,2,50,210,25,1,15,3,77,C1,51
14115706,35412645,P6,R2,2,41,110,25,1,15,3,166,C1,51
15112347,95738925,P1,R1,4,65,200,25,4,15,1,194,C2,51
13006732,7504910,P3,R1,4,65,95,20,1,15,1,329,C1,51
15544046,99521462,P1,R1,4,140,150,35,2,25,1,33,C1,52
2178033,11108716,P1,R1,3,122,250,75,2,25,2,173,C1,52
6104431,4228390,P1,R1,6,295,500,120,1,0,5,158,C1,52
15702720,101395695,P1,R1,3,100,500,120,2,30,1,0,C2,52
3413977,33004,P1,R1,8,350,300,150,4,25,30,302,C1,52
1502700,33004,P1,R1,10,475,200,250,4,25,4,336,C1,52
7817784,33004,P1,R1,8,350,500,150,3,0,30,296,C1,52
5694572,33004,P1,R1,4,275,300,150,2,0,30,286,C1,52
5648923,33004,P1,R1,7,350,750,150,3,0,30,365,C1,52
1502674,33004,P1,R1,5,245,200,125,2,25,3,339,C1,52
6622853,3666952,P1,R1,4,150,250,50,2,15,4,131,C2,52
15451733,12243051,P1,R1,11,200,400,95,1,0,2,70,C1,52
13221121,12243051,P1,R1,2,189,400,87,1,0,2,83,C1,52
16539717,12243051,P1,R1,4,129,400,110,1,0,2,95,C1,52
15140191,12243051,P1,R1,5,122,400,95,1,0,2,84,C1,52
11311087,12243051,P1,R1,8,199,400,124,3,0,2,86,C1,52
16215126,12243051,P1,R1,4,109,400,109,1,0,2,37,C1,52
16216019,12243051,P1,R1,4,129,400,110,1,0,2,81,C1,52
18412293,12243051,P1,R1,4,159,400,98,1,0,2,90,C1,52
13018683,12243051,P1,R1,4,299,400,105,2,0,2,0,C1,52
13449584,12243051,P1,R1,6,249,400,123,6,0,2,44,C1,52
17383060,12243051,P1,R1,6,179,400,124,1,0,2,66,C1,52
17025043,12243051,P1,R2,2,69,400,87,1,0,2,96,C1,52
13018322,12243051,P1,R1,4,169,400,108,2,0,2,1,C1,52
8739779,12243051,P8,R1,6,99,400,123,3,0,2,93,C1,52
15830509,12243051,P1,R1,4,69,400,87,1,0,2,0,C1,52
13280235,12243051,P1,R1,6,209,400,95,1,0,2,89,C1,52
15287161,8549643,P1,R1,6,224,400,80,1,0,2,96,C1,52
44020,101521,P1,R1,6,199,200,90,2,10,2,360,C1,52
24833,101521,P1,R1,3,149,200,80,2,10,4,352,C1,52
887038,101521,P1,R1,4,189,200,80,1,10,32,361,C1,52
25879,101521,P1,R1,6,225,200,85,2,10,5,354,C1,52
5102601,20784663,P3,R1,2,150,500,25,1,0,2,323,C2,52
11985527,15767327,P1,R1,2,100,199,40,2,50,1,82,C2,52
6715,15365,P1,R1,14,255,500,90,5,10,4,315,C1,52
387336,15365,P1,R1,7,240,500,90,5,10,4,342,C1,52
3953322,20490917,P3,R1,7,229,500,99,4,25,2,310,C1,52
13981116,10323618,P1,R1,2,109,250,80,1,0,2,76,C1,52
18194698,110985389,P3,R1,10,800,600,150,1,0,3,341,C1,52
16310924,12769251,P1,R1,2,70,100,40,1,20,1,199,C2,52
17718891,60612758,P1,R2,2,69,100,20,2,20,1,50,C3,52
6570622,11072965,P1,R1,3,117,350,35,3,25,3,5,C2,52
12230277,51270838,P1,R1,10,199,400,100,2,10,2,277,C1,52
12170773,10363033,P1,R1,5,143,250,40,4,10,1,258,C1,52
4092283,10363033,P1,R1,8,174,250,45,6,15,1,194,C1,52
2658946,10363033,P1,R1,4,95,500,55,6,10,1,244,C1,52
4668682,10363033,P1,R1,13,743,500,90,8,10,1,270,C1,52
3410667,1309731,P1,R1,2,99,750,45,1,0,3,59,C1,52
15858916,24199588,P1,R1,5,285,300,120,1,0,5,14,C1,52
13941460,16050115,P6,R1,7,400,500,80,1,0,3,96,C1,52
18598037,16050115,P1,R1,3,126,100,40,2,15,2,103,C2,52
12997563,16050115,P6,R2,4,75,150,25,2,15,2,160,C2,52
13941593,16050115,P6,R2,2,85,120,20,1,0,2,0,C1,52
13937282,16050115,P6,R2,2,50,100,20,1,0,2,46,C2,52
14375533,51517273,P6,R1,5,147,250,100,2,0,3,10,C3,52
14296844,45237292,P1,R1,12,320,500,120,4,35,1,94,C2,52
15649128,16479196,P1,R1,4,79,150,64,2,10,4,70,C2,52
15649553,16479196,P1,R1,6,99,200,79,4,10,3,70,C2,52
3684028,18732858,P1,R1,3,150,200,45,2,25,2,19,C1,52
12025151,48714748,P1,R1,10,349,150,195,10,0,3,53,C1,52
9391726,48714748,P1,R1,4,119,100,155,4,0,3,30,C1,52
11629849,48714748,P1,R1,10,275,100,175,1,0,3,33,C1,52
13410468,23140590,P1,R1,2,80,250,80,2,0,2,14,C2,52
228273,1190842,P1,R2,2,109,100,15,1,0,2,346,C3,52
6261301,32533323,P1,R1,2,140,400,15,2,150,3,277,C3,52
12361720,9267871,P1,R1,4,168,250,61,2,25,2,302,C1,52
1954633,3217364,P1,R2,2,100,250,25,2,25,2,327,C1,52
1434078,5402236,P5,R1,6,149,300,50,5,35,4,353,C1,52
8472317,44616775,P1,R1,3,120,100,20,1,0,3,0,C2,52
11156910,48678475,P3,R1,5,195,500,60,1,0,2,47,C1,52
12543338,16850046,P8,R1,4,250,500,75,2,15,4,122,C1,52
15987055,86484053,P1,R1,5,135,250,85,4,20,1,57,C1,52
18636230,115896160,P1,R2,7,130,200,60,4,25,2,89,C3,52
9281539,43058066,P1,R2,2,96,436,44,2,9,3,331,C1,52
11589928,20521416,P1,R1,4,90,500,75,2,50,2,277,C1,52
14806237,20521416,P1,R2,2,79,500,40,1,50,2,132,C1,52
7460185,39073382,P8,R2,2,67,200,50,2,30,2,292,C1,52
15050599,95121863,P1,R1,4,175,300,50,2,50,2,63,C3,52
5414968,27736437,P1,R1,5,399,475,75,1,0,1,87,C2,52
17206887,55692255,P9,R1,4,99,300,39,2,25,2,321,C1,52
4173269,15390297,P1,R1,2,135,300,50,1,0,1,116,C2,52
4936142,20079282,P1,R1,2,135,100,75,1,0,2,19,C1,52
17134567,17661665,P1,R2,2,85,125,50,1,0,2,56,C2,52
325842,1666599,P3,R1,6,379,500,150,1,0,6,336,C2,52
